,urban_area,target_variable,target_entity,num_datapoints,num_entities,model_embeddings,trial,train_r2,val_r2,test_r2,train_mse,val_mse,test_mse
1435,Tampa,Median Home Value,bg,15775,1191,NoPreTrain,5,0.9986522197723389,-0.18910086154937744,-0.1688610315322876,0.0010856462176889181,1.1782554388046265,0.9228006601333618
1436,Tampa,Median Home Value,bg,15775,1191,NoPreTrain,6,0.9834530353546143,-0.24919307231903076,-0.5066629648208618,0.01332890521734953,1.2377996444702148,1.1894909143447876
1437,Tampa,Median Home Value,bg,15775,1191,NoPreTrain,7,0.9972820281982422,-0.3028295040130615,-0.5844124555587769,0.002189369173720479,1.2909468412399292,1.25087308883667
1438,Tampa,Median Home Value,bg,15775,1191,NoPreTrain,8,0.9532986283302307,-0.7363533973693848,-0.6177167892456055,0.03761879354715347,1.7205166816711426,1.277166485786438
1439,Tampa,Median Home Value,bg,15775,1191,NoPreTrain,9,0.9749216437339783,-0.36054491996765137,-0.4027748107910156,0.02020106092095375,1.3481358289718628,1.107472538948059
1440,Tampa,Commute Time,bg,3366,217,Emb,0,0.9789113402366638,0.024550914764404297,-0.09722304344177246,0.014662100002169609,1.4110653400421143,1.4023470878601074
1441,Tampa,Commute Time,bg,3366,217,Emb,1,0.9996088743209839,0.12960660457611084,-0.09796345233917236,0.0002719484909903258,1.2590937614440918,1.403293490409851
1442,Tampa,Commute Time,bg,3366,217,Emb,2,0.9954733848571777,0.09606492519378662,-0.22772419452667236,0.0031471773982048035,1.3076145648956299,1.569139003753662
1443,Tampa,Commute Time,bg,3366,217,Emb,3,0.9978301525115967,0.23601043224334717,-0.237540602684021,0.0015086043858900666,1.105172038078308,1.581685185432434
1444,Tampa,Commute Time,bg,3366,217,Emb,4,0.9869298934936523,-0.07635486125946045,-0.07943117618560791,0.009087106212973595,1.557033658027649,1.3796075582504272
1445,Tampa,Commute Time,bg,3366,217,Emb,5,0.9939177632331848,0.10517019033432007,-0.20052552223205566,0.004228735342621803,1.2944430112838745,1.534376621246338
1446,Tampa,Commute Time,bg,3366,217,Emb,6,0.9984233379364014,0.042766451835632324,-0.2544131278991699,0.0010962041560560465,1.3847150802612305,1.6032497882843018
1447,Tampa,Commute Time,bg,3366,217,Emb,7,0.9991097450256348,0.31697893142700195,-0.1942741870880127,0.0006189553532749414,0.9880447387695312,1.5263869762420654
1448,Tampa,Commute Time,bg,3366,217,Emb,8,0.9990636110305786,0.030741333961486816,-0.22893571853637695,0.0006510531529784203,1.4021103382110596,1.5706874132156372
1449,Tampa,Commute Time,bg,3366,217,Emb,9,0.9999427795410156,0.12304377555847168,-0.16612517833709717,3.978266249760054e-05,1.2685874700546265,1.4904099702835083
1450,Tampa,Commute Time,bg,3366,217,RGNN,0,0.9869838953018188,0.3104754090309143,0.05372607707977295,0.009049562737345695,0.9974525570869446,1.209420919418335
1451,Tampa,Commute Time,bg,3366,217,RGNN,1,0.8631778955459595,0.06218266487121582,-0.2930889129638672,0.09512697160243988,1.3566279411315918,1.6526808738708496
1452,Tampa,Commute Time,bg,3366,217,RGNN,2,0.9311802983283997,0.1435248851776123,-0.06736397743225098,0.047847598791122437,1.2389599084854126,1.3641846179962158
1453,Tampa,Commute Time,bg,3366,217,RGNN,3,0.9862103462219238,0.10283637046813965,-0.10272085666656494,0.009587382897734642,1.2978191375732422,1.4093737602233887
1454,Tampa,Commute Time,bg,3366,217,RGNN,4,0.9937820434570312,0.18636834621429443,-0.08308243751525879,0.004323097411543131,1.17698335647583,1.3842742443084717
1455,Tampa,Commute Time,bg,3366,217,RGNN,5,0.9976003766059875,0.21578973531723022,-0.09536957740783691,0.0016683752182871103,1.134423017501831,1.3999781608581543
1456,Tampa,Commute Time,bg,3366,217,RGNN,6,0.9927991032600403,0.17091089487075806,0.07092928886413574,0.005006477236747742,1.1993438005447388,1.1874337196350098
1457,Tampa,Commute Time,bg,3366,217,RGNN,7,0.991946816444397,0.3653905987739563,0.018524169921875,0.005599066615104675,0.9180133938789368,1.254412055015564
1458,Tampa,Commute Time,bg,3366,217,RGNN,8,0.9733085036277771,0.1547030210494995,0.0031562447547912598,0.018557529896497726,1.2227898836135864,1.2740535736083984
1459,Tampa,Commute Time,bg,3366,217,RGNN,9,0.9664379358291626,0.20503604412078857,0.035165488719940186,0.023334363475441933,1.1499791145324707,1.2331429719924927
1460,Tampa,Commute Time,bg,3366,217,Feat-RGNN,0,0.976292610168457,0.09551256895065308,-0.3042091131210327,0.01648278534412384,1.3084136247634888,1.6668933629989624
1461,Tampa,Commute Time,bg,3366,217,Feat-RGNN,1,0.9082023501396179,0.17878073453903198,0.010866522789001465,0.06382324546575546,1.1879594326019287,1.264199137687683
1462,Tampa,Commute Time,bg,3366,217,Feat-RGNN,2,0.9802423119544983,0.19755011796951294,-0.046412110328674316,0.013736745342612267,1.1608080863952637,1.3374062776565552
1463,Tampa,Commute Time,bg,3366,217,Feat-RGNN,3,0.9580715894699097,0.16334682703018188,-0.3813960552215576,0.029151152819395065,1.2102859020233154,1.7655450105667114
1464,Tampa,Commute Time,bg,3366,217,Feat-RGNN,4,0.9915660619735718,0.24224203824996948,-0.1345154047012329,0.005863767582923174,1.0961575508117676,1.4500099420547485
1465,Tampa,Commute Time,bg,3366,217,Feat-RGNN,5,0.9556031227111816,0.03730267286300659,-0.14033424854278564,0.030867399647831917,1.3926188945770264,1.4574470520019531
1466,Tampa,Commute Time,bg,3366,217,Feat-RGNN,6,0.9791346192359924,0.09509170055389404,-0.17165088653564453,0.014506861567497253,1.309022307395935,1.4974724054336548
1467,Tampa,Commute Time,bg,3366,217,Feat-RGNN,7,0.9591057896614075,0.19711816310882568,-0.39479732513427734,0.028432101011276245,1.1614329814910889,1.7826730012893677
1468,Tampa,Commute Time,bg,3366,217,Feat-RGNN,8,0.9700968265533447,0.1505240797996521,-0.10718977451324463,0.02079046703875065,1.2288349866867065,1.4150854349136353
1469,Tampa,Commute Time,bg,3366,217,Feat-RGNN,9,0.9843847155570984,0.24471700191497803,-0.27782535552978516,0.010856686159968376,1.092577338218689,1.633172631263733
1470,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,0,0.9886870384216309,0.16574394702911377,-0.1309506893157959,0.007865436375141144,1.2068182229995728,1.4454540014266968
1471,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,1,0.9869545102119446,0.0503574013710022,0.02173173427581787,0.009070020169019699,1.3737341165542603,1.2503124475479126
1472,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,2,0.9339020252227783,0.28966134786605835,0.03911560773849487,0.045955292880535126,1.0275617837905884,1.2280943393707275
1473,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,3,0.8032031059265137,0.2220914363861084,-0.042378783226013184,0.13682503998279572,1.1253070831298828,1.3322513103485107
1474,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,4,0.9861506819725037,0.247400164604187,-0.17212605476379395,0.009628894738852978,1.088696002960205,1.4980796575546265
1475,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,5,0.9823625683784485,0.32719504833221436,0.10484117269515991,0.012262584641575813,0.9732662439346313,1.1440913677215576
1476,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,6,0.9711667895317078,0.20556378364562988,0.0015874505043029785,0.020046573132276535,1.149215579032898,1.2760586738586426
1477,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,7,0.9825002551078796,0.24978870153427124,0.15593135356903076,0.012166868895292282,1.0852407217025757,1.0787936449050903
1478,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,8,0.9588684439659119,0.17436641454696655,-0.08310556411743164,0.028597144410014153,1.1943451166152954,1.3843038082122803
1479,Tampa,Commute Time,bg,3366,217,Feat\&PC-RGNN,9,0.9936881065368652,0.33727407455444336,0.22268694639205933,0.0043884152546525,0.958686113357544,0.9934740662574768
1480,Tampa,Commute Time,bg,3366,217,LightGCN,0,0.9957486987113953,0.2456929087638855,0.06841611862182617,0.00295576686039567,1.0911656618118286,1.190645694732666
1481,Tampa,Commute Time,bg,3366,217,LightGCN,1,0.9940784573554993,0.0034386515617370605,-0.02828693389892578,0.004117004107683897,1.441605806350708,1.3142406940460205
1482,Tampa,Commute Time,bg,3366,217,LightGCN,2,0.984470546245575,-0.06347453594207764,0.0002440810203552246,0.010797008872032166,1.5384010076522827,1.2777756452560425
1483,Tampa,Commute Time,bg,3366,217,LightGCN,3,0.9980148673057556,0.1280784010887146,0.01072847843170166,0.001380186527967453,1.261304497718811,1.2643755674362183
1484,Tampa,Commute Time,bg,3366,217,LightGCN,4,0.9971994161605835,-0.0317685604095459,-0.013192892074584961,0.0019471379928290844,1.492535948753357,1.2949491739273071
1485,Tampa,Commute Time,bg,3366,217,LightGCN,5,0.9533222913742065,0.21928590536117554,-0.04156208038330078,0.032453153282403946,1.1293655633926392,1.3312073945999146
1486,Tampa,Commute Time,bg,3366,217,LightGCN,6,0.9604077935218811,0.13767236471176147,-0.00012004375457763672,0.027526896446943283,1.2474260330200195,1.2782409191131592
1487,Tampa,Commute Time,bg,3366,217,LightGCN,7,0.9898649454116821,0.19943827390670776,0.00784975290298462,0.007046505808830261,1.1580767631530762,1.2680548429489136
1488,Tampa,Commute Time,bg,3366,217,LightGCN,8,0.9820188283920288,0.10013067722320557,0.07252472639083862,0.012501571327447891,1.3017330169677734,1.185394525527954
1489,Tampa,Commute Time,bg,3366,217,LightGCN,9,0.9891610741615295,0.14372795820236206,0.06876885890960693,0.007535853888839483,1.23866605758667,1.1901949644088745
1490,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,0,0.9984818696975708,0.24539804458618164,0.20033502578735352,0.0010554835898801684,1.0915921926498413,1.0220417976379395
1491,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,1,0.9976543188095093,0.23219329118728638,0.14044952392578125,0.001630861428566277,1.1106939315795898,1.0985807180404663
1492,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,2,0.986307680606842,0.2561632990837097,0.15337884426116943,0.009519726037979126,1.0760194063186646,1.082055926322937
1493,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,3,0.9996652603149414,0.28578686714172363,0.20012027025222778,0.00023273640545085073,1.033166527748108,1.022316336631775
1494,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,4,0.9998611807823181,0.04356718063354492,0.09005534648895264,9.650579158915207e-05,1.3835567235946655,1.1629889011383057
1495,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,5,0.9937019348144531,0.27228063344955444,0.16004228591918945,0.004378777462989092,1.0527043342590332,1.0735394954681396
1496,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,6,0.9121719002723694,0.34525585174560547,0.20485037565231323,0.061063364148139954,0.9471399188041687,1.0162707567214966
1497,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,7,0.9975554943084717,0.29216134548187256,0.18327683210372925,0.0016995760379359126,1.0239453315734863,1.0438437461853027
1498,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,8,0.9973825216293335,0.30629318952560425,0.2698385715484619,0.001819845987483859,1.0035024881362915,0.9332101941108704
1499,Tampa,Commute Time,bg,3366,217,Feat-LightGCN,9,0.9993169903755188,0.3335340619087219,0.17422211170196533,0.0004748598439618945,0.9640964269638062,1.055416464805603
1500,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,0,0.9991193413734436,0.24140244722366333,-0.0762336254119873,0.0006122700870037079,1.0973721742630005,1.3755207061767578
1501,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,1,0.9990317821502686,0.4543735384941101,0.010993719100952148,0.0006731607718393207,0.7892923355102539,1.2640366554260254
1502,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,2,0.9983134865760803,0.5260022878646851,-0.22543275356292725,0.0011725586373358965,0.6856756806373596,1.5662102699279785
1503,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,3,0.9912340641021729,0.29498642683029175,-0.09107720851898193,0.00609459588304162,1.0198585987091064,1.394492268562317
1504,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,4,0.9951928853988647,0.4895200729370117,-0.08241713047027588,0.0033422058913856745,0.7384501695632935,1.3834238052368164
1505,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,5,0.9999109506607056,0.4169102907180786,-0.08845269680023193,6.190696149133146e-05,0.8434860110282898,1.3911378383636475
1506,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,6,0.9998044967651367,0.484544575214386,-0.11100351810455322,0.0001359314046567306,0.7456476092338562,1.4199596643447876
1507,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,7,0.9995832443237305,0.32920724153518677,-0.06048274040222168,0.0002897366357501596,0.9703554511070251,1.3553897142410278
1508,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,8,0.9909203052520752,0.378506064414978,-0.20735812187194824,0.006312746088951826,0.8990407586097717,1.54310941696167
1509,Tampa,Commute Time,bg,3366,217,Feat\&PC-LightGCN,9,0.9968981742858887,0.36823010444641113,-0.2850773334503174,0.002156558446586132,0.9139057397842407,1.6424412727355957
1510,Tampa,Commute Time,bg,3366,217,NoPreTrain,0,0.9972917437553406,-0.4078364372253418,-0.27160418033599854,0.0018829588079825044,2.036548137664795,1.6252213716506958
1511,Tampa,Commute Time,bg,3366,217,NoPreTrain,1,0.9991379976272583,-0.08496952056884766,-0.25455760955810547,0.0005993125960230827,1.5694953203201294,1.603434443473816
1512,Tampa,Commute Time,bg,3366,217,NoPreTrain,2,0.9993187785148621,-0.1338251829147339,-0.4179055690765381,0.0004736326518468559,1.6401690244674683,1.8122074604034424
1513,Tampa,Commute Time,bg,3366,217,NoPreTrain,3,0.9984548687934875,-0.0076863765716552734,-0.09362649917602539,0.0010742706945165992,1.4576990604400635,1.3977503776550293
1514,Tampa,Commute Time,bg,3366,217,NoPreTrain,4,0.9972173571586609,-0.30937492847442627,-0.15744149684906006,0.0019346583867445588,1.894115686416626,1.479311466217041
1515,Tampa,Commute Time,bg,3366,217,NoPreTrain,5,0.9944139122962952,-0.21485042572021484,-0.07152307033538818,0.0038837867323309183,1.7573784589767456,1.3695002794265747
1516,Tampa,Commute Time,bg,3366,217,NoPreTrain,6,0.999840497970581,0.23100155591964722,-0.14057278633117676,0.00011089823237853125,1.1124179363250732,1.4577518701553345
1517,Tampa,Commute Time,bg,3366,217,NoPreTrain,7,0.9940998554229736,-0.13386785984039307,-0.33055174350738525,0.004102138336747885,1.6402307748794556,1.7005615234375
1518,Tampa,Commute Time,bg,3366,217,NoPreTrain,8,0.9933231472969055,-0.2131054401397705,-0.7222025394439697,0.004642135463654995,1.7548542022705078,2.2011256217956543
1519,Tampa,Commute Time,bg,3366,217,NoPreTrain,9,0.9981349110603333,-0.055399417877197266,-0.5886777639389038,0.001296738046221435,1.5267199277877808,2.0304691791534424
1520,Tampa,Median Age,bg,16804,1259,Emb,0,0.9880949854850769,-0.6855491399765015,-0.7831140756607056,0.009148434735834599,1.0538718700408936,1.6555023193359375
1521,Tampa,Median Age,bg,16804,1259,Emb,1,0.981302797794342,-0.6860432624816895,-0.3052024841308594,0.014367887750267982,1.0541808605194092,1.211793303489685
1522,Tampa,Median Age,bg,16804,1259,Emb,2,0.980581521987915,-0.6915692090988159,-0.4804447889328003,0.014922166243195534,1.05763578414917,1.3744940757751465
1523,Tampa,Median Age,bg,16804,1259,Emb,3,0.9263918995857239,-0.4288126230239868,-0.4125692844390869,0.05656423047184944,0.8933500051498413,1.311476230621338
1524,Tampa,Median Age,bg,16804,1259,Emb,4,0.9833806157112122,-0.4042651653289795,-0.6813476085662842,0.012771164067089558,0.8780019879341125,1.561018943786621
1525,Tampa,Median Age,bg,16804,1259,Emb,5,0.8845545053482056,-0.5709336996078491,-0.6809020042419434,0.08871417492628098,0.9822097420692444,1.5606052875518799
1526,Tampa,Median Age,bg,16804,1259,Emb,6,0.9662176966667175,-0.5979717969894409,-0.7345689535140991,0.025960030034184456,0.9991150498390198,1.6104313135147095
1527,Tampa,Median Age,bg,16804,1259,Emb,7,0.9627936482429504,-0.4330112934112549,-0.6490002870559692,0.028591236099600792,0.8959752917289734,1.5309865474700928
1528,Tampa,Median Age,bg,16804,1259,Emb,8,0.9486542344093323,-0.4063582420349121,-0.266135573387146,0.03945668786764145,0.8793107271194458,1.1755223274230957
1529,Tampa,Median Age,bg,16804,1259,Emb,9,0.9778650999069214,-0.6147133111953735,-0.37074148654937744,0.01700958050787449,1.00958251953125,1.272641897201538
1530,Tampa,Median Age,bg,16804,1259,RGNN,0,0.5732659101486206,-0.29278564453125,-0.2142707109451294,0.3279241919517517,0.8083006143569946,1.1273692846298218
1531,Tampa,Median Age,bg,16804,1259,RGNN,1,0.6465772390365601,-0.2255176305770874,-0.19412994384765625,0.2715880274772644,0.7662420272827148,1.1086698770523071
1532,Tampa,Median Age,bg,16804,1259,RGNN,2,0.6092996597290039,-0.16608679294586182,-0.0845268964767456,0.30023398995399475,0.7290834784507751,1.006910800933838
1533,Tampa,Median Age,bg,16804,1259,RGNN,3,0.6137402653694153,-0.222639799118042,-0.25466012954711914,0.296821653842926,0.7644426822662354,1.1648681163787842
1534,Tampa,Median Age,bg,16804,1259,RGNN,4,0.7694628834724426,-0.4727497100830078,-0.2932220697402954,0.177156463265419,0.9208213090896606,1.2006702423095703
1535,Tampa,Median Age,bg,16804,1259,RGNN,5,0.5667695999145508,-0.2970104217529297,-0.301804780960083,0.332916259765625,0.8109421133995056,1.2086387872695923
1536,Tampa,Median Age,bg,16804,1259,RGNN,6,0.6768755316734314,-0.12018227577209473,-0.1638319492340088,0.2483052909374237,0.7003821730613708,1.0805402994155884
1537,Tampa,Median Age,bg,16804,1259,RGNN,7,0.6369670033454895,-0.2237381935119629,-0.1561490297317505,0.2789730131626129,0.7651294469833374,1.0734071731567383
1538,Tampa,Median Age,bg,16804,1259,RGNN,8,0.48863357305526733,0.03527557849884033,0.025477349758148193,0.39295998215675354,0.6031838059425354,0.9047791361808777
1539,Tampa,Median Age,bg,16804,1259,RGNN,9,0.6376798152923584,-0.09614348411560059,-0.10029661655426025,0.2784252464771271,0.6853522062301636,1.0215519666671753
1540,Tampa,Median Age,bg,16804,1259,Feat-RGNN,0,0.6643524169921875,-0.0633695125579834,-0.16753876209259033,0.2579286992549896,0.6648606061935425,1.0839817523956299
1541,Tampa,Median Age,bg,16804,1259,Feat-RGNN,1,0.5407668352127075,0.010794341564178467,-0.08899283409118652,0.35289812088012695,0.61849045753479,1.0110571384429932
1542,Tampa,Median Age,bg,16804,1259,Feat-RGNN,2,0.5301867127418518,-0.17801594734191895,-0.13570547103881836,0.36102843284606934,0.7365421056747437,1.054426670074463
1543,Tampa,Median Age,bg,16804,1259,Feat-RGNN,3,0.5520828366279602,-0.11300265789031982,-0.20882916450500488,0.34420233964920044,0.6958931684494019,1.1223170757293701
1544,Tampa,Median Age,bg,16804,1259,Feat-RGNN,4,0.7086784839630127,-0.14551091194152832,-0.14769375324249268,0.2238662987947464,0.7162185907363892,1.0655570030212402
1545,Tampa,Median Age,bg,16804,1259,Feat-RGNN,5,0.6619899272918701,-0.09445130825042725,-0.23711168766021729,0.25974413752555847,0.6842941641807556,1.1485755443572998
1546,Tampa,Median Age,bg,16804,1259,Feat-RGNN,6,0.5210971832275391,-0.10780584812164307,-0.13682210445404053,0.36801329255104065,0.692643940448761,1.055463433265686
1547,Tampa,Median Age,bg,16804,1259,Feat-RGNN,7,0.5970959663391113,-0.15047216415405273,-0.1617969274520874,0.309611976146698,0.7193206548690796,1.0786508321762085
1548,Tampa,Median Age,bg,16804,1259,Feat-RGNN,8,0.6991557478904724,-0.08433246612548828,-0.28418755531311035,0.23118403553962708,0.6779674887657166,1.1922823190689087
1549,Tampa,Median Age,bg,16804,1259,Feat-RGNN,9,0.6246674060821533,-0.053258299827575684,-0.19442689418792725,0.28842467069625854,0.6585386991500854,1.108945608139038
1550,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,0,0.6877715587615967,-0.10190081596374512,-0.19266796112060547,0.23993219435214996,0.6889519095420837,1.107312560081482
1551,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,1,0.5409445762634277,-0.03483164310455322,-0.03768432140350342,0.35276153683662415,0.6470175981521606,0.963420569896698
1552,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,2,0.5855945944786072,-0.015576720237731934,-0.13564419746398926,0.3184502124786377,0.6349786520004272,1.0543696880340576
1553,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,3,0.7359400987625122,-0.2001725435256958,-0.23444795608520508,0.20291706919670105,0.7503952980041504,1.1461024284362793
1554,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,4,0.5817062854766846,0.016815900802612305,-0.15203166007995605,0.32143816351890564,0.6147255301475525,1.0695844888687134
1555,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,5,0.6532645225524902,-0.23017346858978271,-0.17012536525726318,0.2664491832256317,0.7691530585289001,1.0863832235336304
1556,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,6,0.7230182886123657,-0.12227356433868408,-0.22815752029418945,0.21284684538841248,0.7016897201538086,1.1402621269226074
1557,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,7,0.6427873373031616,0.006334483623504639,-0.03108525276184082,0.27450039982795715,0.6212789416313171,0.9572937488555908
1558,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,8,0.8018822073936462,-0.31613993644714355,-0.25181567668914795,0.15224380791187286,0.8229026794433594,1.1622271537780762
1559,Tampa,Median Age,bg,16804,1259,Feat\&PC-RGNN,9,0.5853797197341919,0.017164170742034912,-0.16251325607299805,0.3186153173446655,0.614507794380188,1.0793159008026123
1560,Tampa,Median Age,bg,16804,1259,LightGCN,0,0.8495755195617676,-0.30585336685180664,-0.14862048625946045,0.11559383571147919,0.8164710998535156,1.0664173364639282
1561,Tampa,Median Age,bg,16804,1259,LightGCN,1,0.782853364944458,-0.1626889705657959,-0.15177083015441895,0.16686654090881348,0.7269590497016907,1.0693422555923462
1562,Tampa,Median Age,bg,16804,1259,LightGCN,2,0.8202182650566101,-0.3985593318939209,-0.21137166023254395,0.13815343379974365,0.8744345307350159,1.1246776580810547
1563,Tampa,Median Age,bg,16804,1259,LightGCN,3,0.7614434957504272,-0.2717093229293823,-0.24455833435058594,0.18331892788410187,0.7951228618621826,1.155489206314087
1564,Tampa,Median Age,bg,16804,1259,LightGCN,4,0.8138311505317688,-0.21498560905456543,-0.15534687042236328,0.14306162297725677,0.7596570253372192,1.072662353515625
1565,Tampa,Median Age,bg,16804,1259,LightGCN,5,0.7540294528007507,-0.36995363235473633,-0.3249932527542114,0.18901629745960236,0.856549084186554,1.2301677465438843
1566,Tampa,Median Age,bg,16804,1259,LightGCN,6,0.8191796541213989,-0.24216711521148682,-0.1083294153213501,0.13895155489444733,0.776651918888092,1.0290098190307617
1567,Tampa,Median Age,bg,16804,1259,LightGCN,7,0.7582294940948486,-0.2585015296936035,-0.17185986042022705,0.18578876554965973,0.7868648767471313,1.0879935026168823
1568,Tampa,Median Age,bg,16804,1259,LightGCN,8,0.772955060005188,-0.2524348497390747,-0.10932183265686035,0.1744728684425354,0.783071756362915,1.0299311876296997
1569,Tampa,Median Age,bg,16804,1259,LightGCN,9,0.7772128582000732,-0.248984694480896,-0.1257174015045166,0.17120099067687988,0.7809145450592041,1.0451533794403076
1570,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,0,0.9514889121055603,-0.41015076637268066,-0.1585472822189331,0.03727840259671211,0.8816819787025452,1.0756336450576782
1571,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,1,0.9253584742546082,-0.28043949604034424,-0.17195165157318115,0.057358358055353165,0.8005813360214233,1.0880788564682007
1572,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,2,0.9094745516777039,-0.45811283588409424,-0.29754042625427246,0.06956437230110168,0.9116697311401367,1.2046796083450317
1573,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,3,0.904080331325531,-0.273054838180542,-0.3038458824157715,0.07370954751968384,0.7959641218185425,1.2105337381362915
1574,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,4,0.8704680800437927,-0.2677372694015503,-0.2131572961807251,0.09953892230987549,0.7926393747329712,1.1263355016708374
1575,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,5,0.933655321598053,-0.3026078939437866,-0.30975019931793213,0.05098262429237366,0.8144418597221375,1.2160155773162842
1576,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,6,0.9240203499794006,-0.3119446039199829,-0.29250311851501465,0.05838664621114731,0.8202795386314392,1.2000027894973755
1577,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,7,0.8839214444160461,-0.374584436416626,-0.2835242748260498,0.08920067548751831,0.8594444394111633,1.1916664838790894
1578,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,8,0.9059790968894958,-0.13187384605407715,-0.15083134174346924,0.07225044816732407,0.7076922059059143,1.0684701204299927
1579,Tampa,Median Age,bg,16804,1259,Feat-LightGCN,9,0.9507566094398499,-0.3994145393371582,-0.26233530044555664,0.03784114494919777,0.8749692440032959,1.1719940900802612
1580,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,0,0.9343844056129456,-0.36323869228363037,-0.14263927936553955,0.050422366708517075,0.852350652217865,1.0608643293380737
1581,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,1,0.9714325666427612,-0.2368837594985962,-0.2152620553970337,0.02195264771580696,0.7733485698699951,1.1282895803451538
1582,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,2,0.9666842818260193,-0.31242644786834717,-0.29122793674468994,0.02560151182115078,0.8205808401107788,1.1988189220428467
1583,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,3,0.9628377556800842,-0.14864063262939453,-0.24679505825042725,0.028557375073432922,0.7181754112243652,1.1575658321380615
1584,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,4,0.9546102285385132,-0.2683969736099243,-0.3281254768371582,0.034879788756370544,0.7930518388748169,1.2330758571624756
1585,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,5,0.9519054293632507,-0.29050350189208984,-0.3680543899536133,0.03695831447839737,0.8068737387657166,1.2701470851898193
1586,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,6,0.9570900797843933,-0.2893674373626709,-0.2864232063293457,0.03297415003180504,0.8061634302139282,1.194357991218567
1587,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,7,0.9379680752754211,-0.34541451930999756,-0.2801635265350342,0.047668471932411194,0.8412062525749207,1.1885462999343872
1588,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,8,0.9662975668907166,-0.2017824649810791,-0.2608705759048462,0.0258986484259367,0.7514018416404724,1.1706340312957764
1589,Tampa,Median Age,bg,16804,1259,Feat\&PC-LightGCN,9,0.9432076215744019,-0.317979097366333,-0.2703971862792969,0.04364215210080147,0.8240525722503662,1.1794790029525757
1590,Tampa,Median Age,bg,16804,1259,NoPreTrain,0,0.9971219301223755,-0.49260973930358887,-0.4072951078414917,0.002211675513535738,0.9332385063171387,1.3065794706344604
1591,Tampa,Median Age,bg,16804,1259,NoPreTrain,1,0.9867364168167114,-0.6645674705505371,-0.48150599002838135,0.010192430578172207,1.0407533645629883,1.3754793405532837
1592,Tampa,Median Age,bg,16804,1259,NoPreTrain,2,0.9904472827911377,-0.7798048257827759,-0.5671749114990234,0.007340782321989536,1.1128041744232178,1.4550172090530396
