,state,target_variable,num_datapoints,model_embeddings,trial,val_ROCAUC,train_ROCAUC_tract,test_ROCAUC_BG,train_to_test_ROCAUC_BG
466,TN,Median Income,9484,Feat-RGNN,6,0.6427116040203198,0.9997898276586801,0.8144152397801225,0.8153708851961837
467,TN,Median Income,9484,Feat-RGNN,7,0.6415703571577104,1.0,0.7952233524988943,0.8153708851961837
468,TN,Median Income,9484,Feat-RGNN,8,0.6567711692220211,0.9997898276586801,0.8107822076198901,0.8153708851961837
469,TN,Median Income,9484,Feat-RGNN,9,0.6683690805578092,0.99989491382934,0.8067542806596322,0.8153708851961837
470,TN,Median Income,9484,Feat\&BG-LightGCN,0,0.9905730685552931,0.99989491382934,0.828094395652998,0.8153708851961837
471,TN,Median Income,9484,Feat\&BG-LightGCN,1,0.9868707988211864,1.0,0.8232766790926896,0.8153708851961837
472,TN,Median Income,9484,Feat\&BG-LightGCN,2,0.9905935233861891,1.0,0.8369558349655652,0.8153708851961837
473,TN,Median Income,9484,Feat\&BG-LightGCN,3,0.9852378329766245,1.0,0.8274309723889557,0.8153708851961837
474,TN,Median Income,9484,Feat\&BG-LightGCN,4,0.9909056408487149,1.0,0.8340020218613762,0.8153708851961837
475,TN,Median Income,9484,Feat\&BG-LightGCN,5,0.9877073511437052,1.0,0.8205913944525178,0.8153708851961837
476,TN,Median Income,9484,Feat\&BG-LightGCN,6,0.9887517375977871,1.0,0.8233556580526947,0.8153708851961837
477,TN,Median Income,9484,Feat\&BG-LightGCN,7,0.9880697125270907,1.0,0.8278574587729828,0.8153708851961837
478,TN,Median Income,9484,Feat\&BG-LightGCN,8,0.9838149327009091,1.0,0.8344443040374043,0.8153708851961837
479,TN,Median Income,9484,Feat\&BG-LightGCN,9,0.9894214566560569,1.0,0.8254091110128263,0.8153708851961837
480,TN,Median Income,9484,Feat\&BG-RGNN,0,0.6826494005462204,0.9996847414880201,0.8047166234915019,0.8153708851961837
481,TN,Median Income,9484,Feat\&BG-RGNN,1,0.6674109149049902,0.9983186212694409,0.8040847918114614,0.8153708851961837
482,TN,Median Income,9484,Feat\&BG-RGNN,2,0.6678479672132703,1.0,0.8225026852846403,0.8153708851961837
483,TN,Median Income,9484,Feat\&BG-RGNN,3,0.6631681318451488,1.0,0.8163423264042459,0.8153708851961837
484,TN,Median Income,9484,Feat\&BG-RGNN,4,0.667173825541947,1.0,0.8116351803879447,0.8153708851961837
485,TN,Median Income,9484,Feat\&BG-RGNN,5,0.6694429893486993,0.9978982765868012,0.7998989069311936,0.8153708851961837
486,TN,Median Income,9484,Feat\&BG-RGNN,6,0.6703982957037532,0.9996847414880201,0.8006571049472421,0.8153708851961837
487,TN,Median Income,9484,Feat\&BG-RGNN,7,0.6545784947528455,1.0,0.7956340430909206,0.8153708851961837
488,TN,Median Income,9484,Feat\&BG-RGNN,8,0.6564117322090236,0.9992643968053804,0.8080495356037152,0.8153708851961837
489,TN,Median Income,9484,Feat\&BG-RGNN,9,0.6723956997001995,0.9993694829760403,0.8015732608833007,0.8153708851961837
490,TN,Median Home Value,9484,Emb,0,0.5906662590302783,0.9997877758913413,0.8974379350901173,0.898153151721288
491,TN,Median Home Value,9484,Emb,1,0.5953447806814,1.0,0.9085158460218061,0.898153151721288
492,TN,Median Home Value,9484,Emb,2,0.6033530866544029,1.0,0.893639340093455,0.898153151721288
493,TN,Median Home Value,9484,Emb,3,0.6022689711069554,1.0,0.9075145427381671,0.898153151721288
494,TN,Median Home Value,9484,Emb,4,0.6059385731581625,0.9997877758913413,0.9041768651260371,0.898153151721288
495,TN,Median Home Value,9484,Emb,5,0.5902701517965682,0.9989388794567062,0.9018245970946311,0.898153151721288
496,TN,Median Home Value,9484,Emb,6,0.611767030634252,1.0,0.8925267808894115,0.898153151721288
497,TN,Median Home Value,9484,Emb,7,0.6026265279321144,1.0,0.9103595155599352,0.898153151721288
498,TN,Median Home Value,9484,Emb,8,0.6242930614373443,1.0,0.8952287103849454,0.898153151721288
499,TN,Median Home Value,9484,Emb,9,0.5800015787633772,1.0,0.902523920022887,0.898153151721288
500,TN,Median Home Value,9484,LightGCN,0,0.7437903390175964,0.9961799660441426,0.8857878508534918,0.898153151721288
501,TN,Median Home Value,9484,LightGCN,1,0.7460695939628232,0.9963921901528014,0.8933373597380717,0.898153151721288
502,TN,Median Home Value,9484,LightGCN,2,0.7199327527259809,0.9964983022071308,0.8868845163546204,0.898153151721288
503,TN,Median Home Value,9484,LightGCN,3,0.7414619264746501,0.9959677419354839,0.8917638831494961,0.898153151721288
504,TN,Median Home Value,9484,LightGCN,4,0.7401865804314461,0.9961799660441426,0.8966114625385422,0.898153151721288
505,TN,Median Home Value,9484,LightGCN,5,0.7361444394734344,0.9950127334465195,0.8854858704981087,0.898153151721288
506,TN,Median Home Value,9484,LightGCN,6,0.7314845134991701,0.9962860780984719,0.9014272545217584,0.898153151721288
507,TN,Median Home Value,9484,LightGCN,7,0.740030979560225,0.9964983022071308,0.8947518992974983,0.898153151721288
508,TN,Median Home Value,9484,LightGCN,8,0.7425810787725119,0.9964983022071306,0.8882831622111319,0.898153151721288
509,TN,Median Home Value,9484,LightGCN,9,0.7429243208498256,0.9966044142614601,0.8877904574207698,0.898153151721288
510,TN,Median Home Value,9484,RGNN,0,0.6982177231243064,1.0,0.8987253250262247,0.898153151721288
511,TN,Median Home Value,9484,RGNN,1,0.7082309343587329,1.0,0.9101370037191265,0.898153151721288
512,TN,Median Home Value,9484,RGNN,2,0.7081203572341731,0.9995755517826825,0.9023014081820784,0.898153151721288
513,TN,Median Home Value,9484,RGNN,3,0.7016026787533565,1.0,0.9119012047426809,0.898153151721288
514,TN,Median Home Value,9484,RGNN,4,0.7047287596260741,1.0,0.9136654057662352,0.898153151721288
515,TN,Median Home Value,9484,RGNN,5,0.7015383016318469,0.9915110356536502,0.8967068247560316,0.898153151721288
516,TN,Median Home Value,9484,RGNN,6,0.7087261887286729,1.0,0.9061158968816555,0.898153151721288
517,TN,Median Home Value,9484,RGNN,7,0.7083162160038612,1.0,0.9151276264344066,0.898153151721288
518,TN,Median Home Value,9484,RGNN,8,0.719049802641635,1.0,0.90201532152961,0.898153151721288
519,TN,Median Home Value,9484,RGNN,9,0.7121790317669746,1.0,0.9062112590991449,0.898153151721288
520,TN,Median Home Value,9484,Feat-LightGCN,0,0.7515371288810381,0.9969227504244482,0.8980260020979688,0.898153151721288
521,TN,Median Home Value,9484,Feat-LightGCN,1,0.7407989520441312,0.9946943972835314,0.9020550557868973,0.898153151721288
522,TN,Median Home Value,9484,Feat-LightGCN,2,0.7200747367920878,0.9951188455008488,0.8908897294891763,0.898153151721288
523,TN,Median Home Value,9484,Feat-LightGCN,3,0.7246019905002966,0.9960738539898132,0.9008550812168218,0.898153151721288
524,TN,Median Home Value,9484,Feat-LightGCN,4,0.7207718412299771,0.9970288624787775,0.8999809275565022,0.898153151721288
525,TN,Median Home Value,9484,Feat-LightGCN,5,0.7243111761861507,0.9907682512733447,0.889109634762707,0.898153151721288
526,TN,Median Home Value,9484,Feat-LightGCN,6,0.7455211662018271,0.9960738539898132,0.903843097364824,0.898153151721288
527,TN,Median Home Value,9484,Feat-LightGCN,7,0.7336700676836045,0.9943760611205432,0.9030563590705364,0.898153151721288
528,TN,Median Home Value,9484,Feat-LightGCN,8,0.7413296064521351,0.9969227504244482,0.8944737594964874,0.898153151721288
529,TN,Median Home Value,9484,Feat-LightGCN,9,0.748716127067898,0.9931027164685908,0.9043993769668456,0.898153151721288
530,TN,Median Home Value,9484,Feat-RGNN,0,0.704675362909618,0.9996816638370118,0.8922406942369433,0.898153151721288
531,TN,Median Home Value,9484,Feat-RGNN,1,0.6992453528963954,0.9996816638370118,0.90370005403859,0.898153151721288
532,TN,Median Home Value,9484,Feat-RGNN,2,0.6856427522508151,0.9989388794567063,0.8922089068311135,0.898153151721288
533,TN,Median Home Value,9484,Feat-RGNN,3,0.6933911858328541,0.9977716468590832,0.8989160494612035,0.898153151721288
534,TN,Median Home Value,9484,Feat-RGNN,4,0.6871475315393167,1.0,0.8967386121618616,0.898153151721288
535,TN,Median Home Value,9484,Feat-RGNN,5,0.6967096433074389,0.9957555178268251,0.8932578912234972,0.898153151721288
536,TN,Median Home Value,9484,Feat-RGNN,6,0.6943090073508655,0.9998938879456707,0.8866778982167265,0.898153151721288
537,TN,Median Home Value,9484,Feat-RGNN,7,0.6923044976484718,1.0,0.9018087033917161,0.898153151721288
538,TN,Median Home Value,9484,Feat-RGNN,8,0.6845424342962982,0.9986205432937182,0.8959598207190311,0.898153151721288
539,TN,Median Home Value,9484,Feat-RGNN,9,0.7112678597607046,0.9975594227504244,0.8983915572650115,0.898153151721288
540,TN,Median Home Value,9484,Feat\&BG-LightGCN,0,0.9910308671331838,1.0,0.9074827553323372,0.898153151721288
541,TN,Median Home Value,9484,Feat\&BG-LightGCN,1,0.9857106279276581,1.0,0.9064019835341238,0.898153151721288
542,TN,Median Home Value,9484,Feat\&BG-LightGCN,2,0.9850062563496859,1.0,0.9022060459645889,0.898153151721288
543,TN,Median Home Value,9484,Feat\&BG-LightGCN,3,0.983921140688887,1.0,0.9051304873009314,0.898153151721288
544,TN,Median Home Value,9484,Feat\&BG-LightGCN,4,0.9880301373192368,1.0,0.9076575860644013,0.898153151721288
545,TN,Median Home Value,9484,Feat\&BG-LightGCN,5,0.9872550082925483,1.0,0.9039066721764837,0.898153151721288
546,TN,Median Home Value,9484,Feat\&BG-LightGCN,6,0.9894965052336808,1.0,0.9066403890778473,0.898153151721288
547,TN,Median Home Value,9484,Feat\&BG-LightGCN,7,0.9864172587578992,1.0,0.9105025588861694,0.898153151721288
548,TN,Median Home Value,9484,Feat\&BG-LightGCN,8,0.9836606155423084,1.0,0.9045106328872501,0.898153151721288
549,TN,Median Home Value,9484,Feat\&BG-LightGCN,9,0.9877442854404186,1.0,0.9042722273435265,0.898153151721288
550,TN,Median Home Value,9484,Feat\&BG-RGNN,0,0.7408949883370699,1.0,0.8896977017705584,0.898153151721288
551,TN,Median Home Value,9484,Feat\&BG-RGNN,1,0.7163054983391361,1.0,0.886757366731301,0.898153151721288
552,TN,Median Home Value,9484,Feat\&BG-RGNN,2,0.7108299336351767,1.0,0.884770653866938,0.898153151721288
553,TN,Median Home Value,9484,Feat\&BG-RGNN,3,0.7314386752939791,1.0,0.8938141708255188,0.898153151721288
554,TN,Median Home Value,9484,Feat\&BG-RGNN,4,0.7178868320258525,1.0,0.8979147461775645,0.898153151721288
555,TN,Median Home Value,9484,Feat\&BG-RGNN,5,0.7251155759818874,0.9980899830220713,0.8861057249117898,0.898153151721288
556,TN,Median Home Value,9484,Feat\&BG-RGNN,6,0.7233635573220718,1.0,0.8899202136113672,0.898153151721288
557,TN,Median Home Value,9484,Feat\&BG-RGNN,7,0.7101435610779989,1.0,0.8965796751327124,0.898153151721288
558,TN,Median Home Value,9484,Feat\&BG-RGNN,8,0.7184811048471933,0.9998938879456707,0.8937347023109444,0.898153151721288
559,TN,Median Home Value,9484,Feat\&BG-RGNN,9,0.7270814303596197,0.9996816638370118,0.8923678438602626,0.898153151721288
560,TN,Commute Time,9484,Emb,0,0.6113610035415219,1.0,0.8447043534762833,0.8391812865497076
561,TN,Commute Time,9484,Emb,1,0.6164684812810282,1.0,0.8421052631578947,0.8391812865497076
562,TN,Commute Time,9484,Emb,2,0.603817635270541,1.0,0.8648473034437947,0.8391812865497076
563,TN,Commute Time,9484,Emb,3,0.6274093747894955,1.0,0.9035087719298246,0.8391812865497076
564,TN,Commute Time,9484,Emb,4,0.6244343891402715,0.9997595864887606,0.8856400259909032,0.8391812865497076
565,TN,Commute Time,9484,Emb,5,0.5979182151064076,1.0,0.8804418453541261,0.8391812865497076
566,TN,Commute Time,9484,Emb,6,0.608916471326647,1.0,0.8284600389863548,0.8391812865497076
567,TN,Commute Time,9484,Emb,7,0.6047051027170312,1.0,0.8778427550357375,0.8391812865497076
568,TN,Commute Time,9484,Emb,8,0.6011257006834063,0.9927875946628202,0.8297595841455491,0.8391812865497076
569,TN,Commute Time,9484,Emb,9,0.6159599454037872,0.9998797932443804,0.8713450292397662,0.8391812865497076
570,TN,Commute Time,9484,LightGCN,0,0.7330106245655843,0.9975958648876067,0.8729694606887589,0.8391812865497076
571,TN,Commute Time,9484,LightGCN,1,0.7487720407168912,0.999278759466282,0.8739441195581547,0.8391812865497076
572,TN,Commute Time,9484,LightGCN,2,0.7390230460921844,0.9991585527106623,0.8875893437296946,0.8391812865497076
573,TN,Commute Time,9484,LightGCN,3,0.7196296082450417,0.9961533838201707,0.9109811565951916,0.8391812865497076
574,TN,Commute Time,9484,LightGCN,4,0.7398905319463234,0.9997595864887606,0.875893437296946,0.8391812865497076
575,TN,Commute Time,9484,LightGCN,5,0.7354435299652922,0.996754417598269,0.8745938921377518,0.8391812865497076
576,TN,Commute Time,9484,LightGCN,6,0.7222713240851042,0.9985575189325641,0.8823911630929175,0.8391812865497076
577,TN,Commute Time,9484,LightGCN,7,0.7228057770217186,1.0,0.8541260558804419,0.8391812865497076
578,TN,Commute Time,9484,LightGCN,8,0.7200522153113722,0.9965140040870297,0.8963612735542561,0.8391812865497076
579,TN,Commute Time,9484,LightGCN,9,0.7460249982897964,0.9957927635533117,0.8726445743989604,0.8391812865497076
580,TN,Commute Time,9484,RGNN,0,0.6771969019958295,0.9998797932443804,0.8745938921377518,0.8391812865497076
581,TN,Commute Time,9484,RGNN,1,0.6852539538313648,1.0,0.8931124106562703,0.8391812865497076
582,TN,Commute Time,9484,RGNN,2,0.6654592518370075,0.9997595864887606,0.8918128654970761,0.8391812865497076
583,TN,Commute Time,9484,RGNN,3,0.6669890393294649,0.9997595864887606,0.887264457439896,0.8391812865497076
584,TN,Commute Time,9484,RGNN,4,0.665945172676525,0.9997595864887606,0.8580246913580246,0.8391812865497076
585,TN,Commute Time,9484,RGNN,5,0.6860633604494963,0.997475658131987,0.9109811565951917,0.8391812865497076
586,TN,Commute Time,9484,RGNN,6,0.6806478884064097,1.0,0.8443794671864847,0.8391812865497076
587,TN,Commute Time,9484,RGNN,7,0.6476945884828487,1.0,0.8836907082521117,0.8391812865497076
588,TN,Commute Time,9484,RGNN,8,0.667419181448207,0.9944704892414954,0.8752436647173489,0.8391812865497076
589,TN,Commute Time,9484,RGNN,9,0.6746297002094592,0.9879793244380335,0.8817413905133203,0.8391812865497076
590,TN,Commute Time,9484,Feat-LightGCN,0,0.7249379406215868,0.9986777256881837,0.9148797920727745,0.8391812865497076
591,TN,Commute Time,9484,Feat-LightGCN,1,0.7438206981919699,1.0,0.8768680961663418,0.8391812865497076
592,TN,Commute Time,9484,Feat-LightGCN,2,0.7178523714094857,0.999278759466282,0.859324236517219,0.8391812865497076
593,TN,Commute Time,9484,Feat-LightGCN,3,0.7232679285711995,0.9966342108426494,0.9178037686809617,0.8391812865497076
594,TN,Commute Time,9484,Feat-LightGCN,4,0.721060938253176,1.0,0.8833658219623132,0.8391812865497076
595,TN,Commute Time,9484,Feat-LightGCN,5,0.6999763046102023,0.9938694554633971,0.9038336582196231,0.8391812865497076
596,TN,Commute Time,9484,Feat-LightGCN,6,0.732867719581396,0.998196898665705,0.8654970760233918,0.8391812865497076
597,TN,Commute Time,9484,Feat-LightGCN,7,0.7003340780061896,0.9983171054213247,0.9132553606237818,0.8391812865497076
598,TN,Commute Time,9484,Feat-LightGCN,8,0.6995469553866237,0.9956725567976921,0.8950617283950617,0.8391812865497076
599,TN,Commute Time,9484,Feat-LightGCN,9,0.7258902016737192,0.9959129703089313,0.8953866146848602,0.8391812865497076
600,TN,Commute Time,9484,Feat-RGNN,0,0.6751183265481746,0.9995191729775214,0.8609486679662117,0.8391812865497076
601,TN,Commute Time,9484,Feat-RGNN,1,0.7039416505352981,1.0,0.8515269655620532,0.8391812865497076
602,TN,Commute Time,9484,Feat-RGNN,2,0.6911189044756179,0.9980766919100853,0.8892137751786875,0.8391812865497076
603,TN,Commute Time,9484,Feat-RGNN,3,0.7068814534676713,0.9951917297752134,0.8976608187134503,0.8391812865497076
604,TN,Commute Time,9484,Feat-RGNN,4,0.6922703736530299,1.0,0.8583495776478233,0.8391812865497076
605,TN,Commute Time,9484,Feat-RGNN,5,0.6742037326205397,0.998557518932564,0.8856400259909032,0.8391812865497076
606,TN,Commute Time,9484,Feat-RGNN,6,0.70495331053299,1.0,0.8690708252111761,0.8391812865497076
607,TN,Commute Time,9484,Feat-RGNN,7,0.6808718137907948,1.0,0.8648473034437947,0.8391812865497076
608,TN,Commute Time,9484,Feat-RGNN,8,0.6842309759655992,0.9998797932443804,0.8654970760233918,0.8391812865497076
609,TN,Commute Time,9484,Feat-RGNN,9,0.7102898876477698,0.9915855271066234,0.8726445743989604,0.8391812865497076
610,TN,Commute Time,9484,Feat\&BG-LightGCN,0,0.9899596200311125,1.0,0.9372969460688758,0.8391812865497076
611,TN,Commute Time,9484,Feat\&BG-LightGCN,1,0.9890059784827295,1.0,0.9444444444444444,0.8391812865497076
612,TN,Commute Time,9484,Feat\&BG-LightGCN,2,0.9874599198396794,1.0,0.9298245614035088,0.8391812865497076
613,TN,Commute Time,9484,Feat\&BG-LightGCN,3,0.981287950960863,1.0,0.9502923976608187,0.8391812865497076
614,TN,Commute Time,9484,Feat\&BG-LightGCN,4,0.9843323848175274,1.0,0.9317738791423003,0.8391812865497076
615,TN,Commute Time,9484,Feat\&BG-LightGCN,5,0.9832205955554949,0.9997595864887606,0.9346978557504874,0.8391812865497076
616,TN,Commute Time,9484,Feat\&BG-LightGCN,6,0.9864478858445733,1.0,0.9480181936322287,0.8391812865497076
617,TN,Commute Time,9484,Feat\&BG-LightGCN,7,0.9851629057271492,1.0,0.9135802469135802,0.8391812865497076
618,TN,Commute Time,9484,Feat\&BG-LightGCN,8,0.9802288259233664,1.0,0.9269005847953217,0.8391812865497076
619,TN,Commute Time,9484,Feat\&BG-LightGCN,9,0.9872451389499677,0.999639379733141,0.9450942170240416,0.8391812865497076
620,TN,Commute Time,9484,Feat\&BG-RGNN,0,0.7226293317446133,1.0,0.8677712800519818,0.8391812865497076
621,TN,Commute Time,9484,Feat\&BG-RGNN,1,0.7183249055162697,1.0,0.8775178687459388,0.8391812865497076
622,TN,Commute Time,9484,Feat\&BG-RGNN,2,0.7238443553774215,0.9998797932443804,0.8908382066276803,0.8391812865497076
623,TN,Commute Time,9484,Feat\&BG-RGNN,3,0.7195181410805419,0.999639379733141,0.9015594541910331,0.8391812865497076
624,TN,Commute Time,9484,Feat\&BG-RGNN,4,0.7179238388456096,0.9973554513763674,0.8778427550357375,0.8391812865497076
625,TN,Commute Time,9484,Feat\&BG-RGNN,5,0.7194977259244612,0.9990383459550426,0.8804418453541261,0.8391812865497076
626,TN,Commute Time,9484,Feat\&BG-RGNN,6,0.7171972870153326,1.0,0.8901884340480832,0.8391812865497076
627,TN,Commute Time,9484,Feat\&BG-RGNN,7,0.7033315570494558,1.0,0.8771929824561404,0.8391812865497076
628,TN,Commute Time,9484,Feat\&BG-RGNN,8,0.7109375719880211,0.9980766919100853,0.8732943469785576,0.8391812865497076
629,TN,Commute Time,9484,Feat\&BG-RGNN,9,0.7195999100921554,0.9943502824858756,0.8771929824561404,0.8391812865497076
630,FL,Median Income,20393,Emb,0,0.5934483489612604,0.9966484739296312,0.8162382238347523,0.8280040817167948
631,FL,Median Income,20393,Emb,1,0.5727208417075683,0.9937738448495125,0.819596363561401,0.8280040817167948
632,FL,Median Income,20393,Emb,2,0.563575629552107,0.9921311996608732,0.8155806139066978,0.8280040817167948
633,FL,Median Income,20393,Emb,3,0.5834235214598187,0.9925816023738873,0.8240780061431899,0.8280040817167948
634,FL,Median Income,20393,Emb,4,0.569345423008261,0.991164158541755,0.8230740687295142,0.8280040817167948
635,FL,Median Income,20393,Emb,5,0.5808680831667372,0.9931909707503179,0.8196417159702323,0.8280040817167948
636,FL,Median Income,20393,Emb,6,0.5752903477274061,0.9924491309877067,0.8239666865942402,0.8280040817167948
637,FL,Median Income,20393,Emb,7,0.5718026154970717,0.9921047053836372,0.8222123729617183,0.8280040817167948
638,FL,Median Income,20393,Emb,8,0.5854841671629938,0.9984765790589233,0.8193531097322146,0.8280040817167948
639,FL,Median Income,20393,Emb,9,0.575939370014416,0.9957609156422214,0.8298253932259992,0.8280040817167948
640,FL,Median Income,20393,LightGCN,0,0.7061310034411019,0.9637160873251377,0.8156507039930734,0.8280040817167948
641,FL,Median Income,20393,LightGCN,1,0.6938660344957933,0.9555161085205596,0.7957152281020017,0.8280040817167948
642,FL,Median Income,20393,LightGCN,2,0.6902698550098452,0.9632921788893598,0.808006761631862,0.8280040817167948
643,FL,Median Income,20393,LightGCN,3,0.7012374603816445,0.9565361381941501,0.8066379434744069,0.8280040817167948
644,FL,Median Income,20393,LightGCN,4,0.6941226401496647,0.955622085629504,0.8009791997361315,0.8280040817167948
645,FL,Median Income,20393,LightGCN,5,0.6983060462604448,0.9633584145824502,0.8032004370323034,0.8280040817167948
646,FL,Median Income,20393,LightGCN,6,0.7037259464357781,0.9585232089868588,0.802165577521697,0.8280040817167948
647,FL,Median Income,20393,LightGCN,7,0.7003467156344854,0.9571190122933446,0.8093199200148427,0.8280040817167948
648,FL,Median Income,20393,LightGCN,8,0.7068170538018661,0.9553372721492157,0.8002669607701663,0.8280040817167948
649,FL,Median Income,20393,LightGCN,9,0.7120567303031059,0.9577681220856296,0.8068729514110785,0.8280040817167948
650,FL,Median Income,20393,RGNN,0,0.6412113862020685,0.9851632047477745,0.8198313714980725,0.8280040817167948
651,FL,Median Income,20393,RGNN,1,0.64895959846873,0.990488554472234,0.8193180646890267,0.8280040817167948
652,FL,Median Income,20393,RGNN,2,0.621867070194337,0.9894817719372615,0.8194128924529468,0.8280040817167948
653,FL,Median Income,20393,RGNN,3,0.6408101767885495,0.9825005298855447,0.8169803541610834,0.8280040817167948
654,FL,Median Income,20393,RGNN,4,0.6317634858956251,0.9861699872827469,0.8056587437382754,0.8280040817167948
655,FL,Median Income,20393,RGNN,5,0.65473665435466,0.9927803094531582,0.8188212496650105,0.8280040817167948
656,FL,Median Income,20393,RGNN,6,0.6425412823738517,0.986183234421365,0.812127646416129,0.8280040817167948
657,FL,Median Income,20393,RGNN,7,0.6301089938415373,0.9906342729970327,0.8153620977550557,0.8280040817167948
658,FL,Median Income,20393,RGNN,8,0.6501930712725827,0.9862097286986011,0.8205137191036713,0.8280040817167948
659,FL,Median Income,20393,RGNN,9,0.6511215011331679,0.99276706231454,0.8164010802119194,0.8280040817167948
660,FL,Median Income,20393,Feat-LightGCN,0,0.6948063024422949,0.9771486858838492,0.8101455400028861,0.8280040817167948
661,FL,Median Income,20393,Feat-LightGCN,1,0.6880555345551944,0.9722339974565494,0.8111690614112844,0.8280040817167948
662,FL,Median Income,20393,Feat-LightGCN,2,0.6774296566142335,0.9753338278931751,0.8198313714980724,0.8280040817167948
663,FL,Median Income,20393,Feat-LightGCN,3,0.6853160350524578,0.9679684188215345,0.8104310540312106,0.8280040817167948
664,FL,Median Income,20393,Feat-LightGCN,4,0.682148322838004,0.9705383637134378,0.8164897235564534,0.8280040817167948
665,FL,Median Income,20393,Feat-LightGCN,5,0.6895927624228642,0.9802617634590928,0.8197715887773402,0.8280040817167948
666,FL,Median Income,20393,Feat-LightGCN,6,0.6828375161441171,0.9757974777448071,0.8138778371023934,0.8280040817167948
667,FL,Median Income,20393,Feat-LightGCN,7,0.677903173142276,0.9752808393387029,0.8137479642952855,0.8280040817167948
668,FL,Median Income,20393,Feat-LightGCN,8,0.6891324200913241,0.9715318991097923,0.8145704920736359,0.8280040817167948
669,FL,Median Income,20393,Feat-LightGCN,9,0.6956821729429933,0.9733335099618483,0.8190273969778803,0.8280040817167948
670,FL,Median Income,20393,Feat-RGNN,0,0.6382812731091194,0.9846200720644341,0.8280174812921313,0.8280040817167948
671,FL,Median Income,20393,Feat-RGNN,1,0.6455919041807519,0.9912701356506994,0.8160094003174667,0.8280040817167948
672,FL,Median Income,20393,Feat-RGNN,2,0.6347223464982423,0.9876669139465876,0.8179492465315714,0.8280040817167948
673,FL,Median Income,20393,Feat-RGNN,3,0.640468750309712,0.9863157058075456,0.8156754416706178,0.8280040817167948
674,FL,Median Income,20393,Feat-RGNN,4,0.625409347361213,0.9836530309453159,0.8171102269681915,0.8280040817167948
675,FL,Median Income,20393,Feat-RGNN,5,0.6464388078410389,0.9912833827893175,0.8247211857593435,0.8280040817167948
676,FL,Median Income,20393,Feat-RGNN,6,0.6419337067484258,0.9876801610852056,0.8236718959368365,0.8280040817167948
677,FL,Median Income,20393,Feat-RGNN,7,0.6399427557912534,0.9883955065705807,0.8256220495165846,0.8280040817167948
678,FL,Median Income,20393,Feat-RGNN,8,0.6329911157434981,0.9890843577787197,0.8227236182976355,0.8280040817167948
679,FL,Median Income,20393,Feat-RGNN,9,0.6509010066679092,0.9913231242051717,0.8208559236430353,0.8280040817167948
680,FL,Median Income,20393,Feat\&BG-LightGCN,0,0.9394080121473856,0.9933101949978804,0.8128553464305593,0.8280040817167948
681,FL,Median Income,20393,Feat\&BG-LightGCN,1,0.9317492079045578,0.9897732089868587,0.8093013667566844,0.8280040817167948
682,FL,Median Income,20393,Feat\&BG-LightGCN,2,0.9401080764692186,0.9952310300974989,0.8093240429611002,0.8280040817167948
683,FL,Median Income,20393,Feat\&BG-LightGCN,3,0.9427677051185233,0.989349300551081,0.8137314725102559,0.8280040817167948
684,FL,Median Income,20393,Feat\&BG-LightGCN,4,0.9359627490826732,0.9887664264518865,0.8117627656723494,0.8280040817167948
685,FL,Median Income,20393,Feat\&BG-LightGCN,5,0.9388281546110572,0.9924888724035608,0.809214784885279,0.8280040817167948
686,FL,Median Income,20393,Feat\&BG-LightGCN,6,0.9385301498932924,0.9940652818991098,0.8107299676348719,0.8280040817167948
687,FL,Median Income,20393,Feat\&BG-LightGCN,7,0.9356384904417067,0.987772891055532,0.8127935022366983,0.8280040817167948
688,FL,Median Income,20393,Feat\&BG-LightGCN,8,0.9391110780226325,0.9923696481559983,0.811404069347956,0.8280040817167948
689,FL,Median Income,20393,Feat\&BG-LightGCN,9,0.9463265353043068,0.9935486434930056,0.8207198664165414,0.8280040817167948
690,FL,Median Income,20393,Feat\&BG-RGNN,0,0.675821575413376,0.9871370284018652,0.8110433115504339,0.8280040817167948
691,FL,Median Income,20393,Feat\&BG-RGNN,1,0.6360693313015893,0.988223293768546,0.8136902430476818,0.8280040817167948
692,FL,Median Income,20393,Feat\&BG-RGNN,2,0.6385521352048396,0.9874549597286986,0.8024675833350512,0.8280040817167948
693,FL,Median Income,20393,Feat\&BG-RGNN,3,0.6513445959472826,0.9857725731242052,0.8075759137479642,0.8280040817167948
694,FL,Median Income,20393,Feat\&BG-RGNN,4,0.6445049682483697,0.9858917973717677,0.8130058339689542,0.8280040817167948
695,FL,Median Income,20393,Feat\&BG-RGNN,5,0.6587599802809714,0.9866468842729971,0.8127357809890949,0.8280040817167948
696,FL,Median Income,20393,Feat\&BG-RGNN,6,0.643840942318751,0.9842623993217465,0.8027932960893854,0.8280040817167948
697,FL,Median Income,20393,Feat\&BG-RGNN,7,0.6408283492498472,0.9877993853327681,0.8082335236760188,0.8280040817167948
698,FL,Median Income,20393,Feat\&BG-RGNN,8,0.651711584276355,0.9865011657481983,0.8148652827310396,0.8280040817167948
699,FL,Median Income,20393,Feat\&BG-RGNN,9,0.6551892143352954,0.9852294404408647,0.8152796388299078,0.8280040817167948
700,FL,Median Home Value,20393,Emb,0,0.5926774944502289,0.9946766036731435,0.8505876858410525,0.867729717771505
701,FL,Median Home Value,20393,Emb,1,0.5924220778110721,0.9977774820335373,0.859455207646266,0.867729717771505
